//ALMHIST
///MAJOR
27
27

1325,COMMUNICATION ERROR(ENCODER),STATION1,[1],[1],TEACH,
R44_DROP_OP130,9,6,RUN
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/07 15:56:08

TASK#0
4521,WRONG JOB TYPE,,[0000_1011],,TEACH,TASK#0
R44_DROP_OP130,9,6,RUN
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/07 15:56:04

TASK#0
4521,WRONG JOB TYPE,,[0000_1011],,TEACH,TASK#0
R44_DROP_OP130,8,6,RUN
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/07 15:52:50

TASK#0
4521,WRONG JOB TYPE,,[0000_1011],,TEACH,TASK#0
R44_DROP_OP130,8,6,RUN
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/07 15:52:27


4744,M-SAF PP ENABLE SW SIG. ERROR,,,,TEACH,
TESTE_PRESSAO,1,0,STOP
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/07 10:11:35

TASK#0
4521,WRONG JOB TYPE,,[0000_1011],,TEACH,TASK#0
R44_PICK_OP130,7,1,RUN
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/07 09:22:40

TASK#0
4521,WRONG JOB TYPE,,[0000_1011],,TEACH,TASK#0
R44_PICK_OP130,5,1,RUN
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/07 09:20:55

TASK#0
4521,WRONG JOB TYPE,,[0000_1011],,TEACH,TASK#0
R44_PICK_OP130,5,1,RUN
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/07 09:18:28

TASK#0
4574,SPOT WELD COMPLETE TIME LIMIT,,[1],,TEACH,TASK#0
GIBA_R44_SW,168,126,START
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/06 17:25:53

TASK#0
4574,SPOT WELD COMPLETE TIME LIMIT,,[1],,TEACH,TASK#0
GIBA_R44_SW,161,120,START
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/06 17:25:40

TASK#0
4574,SPOT WELD COMPLETE TIME LIMIT,,[1],,TEACH,TASK#0
GIBA_R44_SW,151,112,START
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/06 17:25:24

TASK#0
4574,SPOT WELD COMPLETE TIME LIMIT,,[1],,TEACH,TASK#0
GIBA_R44_SW,147,109,START
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/06 17:25:14

TASK#0
4574,SPOT WELD COMPLETE TIME LIMIT,,[1],,TEACH,TASK#0
GIBA_R44_SW,123,90,START
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/06 17:24:41

TASK#0
4574,SPOT WELD COMPLETE TIME LIMIT,,[1],,TEACH,TASK#0
GIBA_R44_SW,118,87,START
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/06 17:24:30

TASK#0
4574,SPOT WELD COMPLETE TIME LIMIT,,[1],,TEACH,TASK#0
GIBA_R44_SW,99,71,START
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/06 17:23:55

TASK#0
4574,SPOT WELD COMPLETE TIME LIMIT,,[1],,TEACH,TASK#0
GIBA_R44_SW,95,68,START
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
,0,0,********
2022/06/06 17:23:39

TASK#0
4574,SPOT WELD COMPLETE TIME LIMIT,,[1],,TEACH,TASK#0
